Division Name,School Name,percentage_male
Suffolk City,Kilby Shores Elementary,0.5209205020920502
Suffolk City,King's Fork High,0.5164179104477612
Suffolk City,King's Fork Middle,0.5255198487712666
Suffolk City,Lakeland High,0.4737327188940092
Suffolk City,Mack Benn Jr. Elementary,0.5031347962382445
Suffolk City,Nansemond Parkway Elementary,0.5252525252525253
Suffolk City,Nansemond River High,0.5042117930204573
Suffolk City,Northern Shores Elementary,0.5438144329896907
Suffolk City,Oakland Elementary,0.5458515283842795
Suffolk City,Southwestern Elementary,0.49635036496350365
Surry County,Luther P. Jackson Middle,0.5882352941176471
Surry County,Surry County High,0.5175438596491229
Surry County,Surry Elementary,0.5333333333333333
Sussex County,Sussex Central Elementary,0.5398633257403189
Sussex County,Sussex Central High,0.5032051282051282
Sussex County,Sussex Central Middle,0.5625
Tazewell County,Abb's Valley-Boissevain Elementary,0.5064102564102564
Tazewell County,Cedar Bluff Elementary,0.549367088607595
Tazewell County,Dudley Primary,0.47352941176470587
Tazewell County,Graham High,0.5616438356164384
Tazewell County,Graham Intermediate,0.5234375
Tazewell County,Graham Middle,0.5115681233933161
Tazewell County,Richlands Elementary,0.4810344827586207
Tazewell County,Richlands High,0.5147058823529411
Tazewell County,Richlands Middle,0.5118279569892473
Tazewell County,Tazewell High,0.5116731517509727
Tazewell County,Tazewell Intermediate,0.5521126760563381
Tazewell County,Tazewell Middle,0.5081967213114754
Tazewell County,Tazewell Primary,0.5036496350364964
Virginia Beach City,Alanton Elementary,0.5008347245409015
Virginia Beach City,Arrowhead Elementary,0.5048169556840078
Virginia Beach City,Bayside 6th Grade Campus,0.5086206896551724
Virginia Beach City,Bayside Elementary,0.5307377049180327
Virginia Beach City,Bayside High,0.4915167095115681
Virginia Beach City,Bayside Middle,0.48429319371727747
Virginia Beach City,Birdneck Elementary,0.5385852090032154
Virginia Beach City,Brandon Middle,0.5239852398523985
Virginia Beach City,Brookwood Elementary,0.551056338028169
Virginia Beach City,Centerville Elementary,0.5434083601286174
Virginia Beach City,Christopher Farms Elementary,0.5190258751902588
Virginia Beach City,College Park Elementary,0.49385245901639346
Virginia Beach City,Corporate Landing Elementary,0.5398009950248757
Virginia Beach City,Corporate Landing Middle,0.5070422535211268
Virginia Beach City,Creeds Elementary,0.5439739413680782
Virginia Beach City,Diamond Springs Elementary,0.5009487666034156
Virginia Beach City,Fairfield Elementary,0.5234375
Virginia Beach City,First Colonial High,0.5008301051466519
Virginia Beach City,Floyd Kellam High,0.5133858267716536
Virginia Beach City,Frank W. Cox High,0.5206997084548105
Virginia Beach City,Glenwood Elementary,0.5273477812177503
Virginia Beach City,Great Neck Middle,0.5046468401486989
Virginia Beach City,Green Run Collegiate,0.445
Virginia Beach City,Green Run Elementary,0.5189873417721519
Virginia Beach City,Green Run High,0.5482993197278911
Virginia Beach City,Hermitage Elementary,0.5271629778672032
Virginia Beach City,Holland Elementary,0.48148148148148145
Virginia Beach City,Independence Middle,0.5430242272347535
Virginia Beach City,Indian Lakes Elementary,0.5385996409335727
Virginia Beach City,John B. Dey Elementary,0.532
Virginia Beach City,Kempsville Elementary,0.5068181818181818
Virginia Beach City,Kempsville High,0.0
Virginia Beach City,Kempsville Meadows Elementary,0.4946695095948827
Virginia Beach City,Kempsville Middle,0.5336721728081322
Virginia Beach City,King's Grant Elementary,0.5130260521042084
Virginia Beach City,Kingston Elementary,0.491869918699187
Virginia Beach City,Landstown Elementary,0.5594405594405595
Virginia Beach City,Landstown High,0.0
Virginia Beach City,Landstown Middle,0.5103857566765578
Virginia Beach City,Larkspur Middle,0.5125563425627817
Virginia Beach City,Linkhorn Park Elementary,0.5234375
Virginia Beach City,Luxford Elementary,0.5096774193548387
Virginia Beach City,Lynnhaven Elementary,0.5150684931506849
Virginia Beach City,Lynnhaven Middle,0.5121951219512195
Virginia Beach City,Malibu Elementary,0.5618279569892473
Virginia Beach City,New Castle Elementary,0.4514285714285714
Virginia Beach City,Newtown Elementary,0.4894613583138173
Virginia Beach City,North Landing Elementary,0.4966887417218543
Virginia Beach City,Ocean Lakes Elementary,0.5094664371772806
Virginia Beach City,Ocean Lakes High,0.0
Virginia Beach City,Old Donation School,0.5283742331288344
Virginia Beach City,Parkway Elementary,0.4881720430107527
Virginia Beach City,Pembroke Elementary,0.5471311475409836
Virginia Beach City,Pembroke Meadows Elementary,0.5381443298969072
Virginia Beach City,Plaza Middle,0.4849368318756074
Virginia Beach City,Point O' View Elementary,0.5595716198125836
Virginia Beach City,Princess Anne Elementary,0.5265625
Virginia Beach City,Princess Anne High,0.48211143695014663
Virginia Beach City,Princess Anne Middle,0.5164424514200299
Virginia Beach City,Providence Elementary,0.5393258426966292
Virginia Beach City,Red Mill Elementary,0.5144312393887945
Virginia Beach City,Rosemont Elementary,0.5325581395348837
Virginia Beach City,Rosemont Forest Elementary,0.5372848948374761
Virginia Beach City,Salem Elementary,0.4934579439252336
Virginia Beach City,Salem High,0.4590854392298436
Virginia Beach City,Salem Middle,0.5251798561151079
Virginia Beach City,Seatack Elementary an Achievable Dream Academy,0.5244565217391305
Virginia Beach City,Shelton Park Elementary,0.5534441805225653
Virginia Beach City,Strawbridge Elementary,0.5219594594594594
Virginia Beach City,Tallwood Elementary,0.4875886524822695
Virginia Beach City,Tallwood High,0.4833787465940054
Virginia Beach City,Thalia Elementary,0.5303867403314917
Virginia Beach City,Thoroughgood Elementary,0.5296551724137931
Virginia Beach City,Three Oaks Elementary,0.4817073170731707
Virginia Beach City,Trantwood Elementary,0.512720156555773
Virginia Beach City,Virginia Beach Middle,0.45718901453957994
Virginia Beach City,W.T. Cooke Elementary,0.5342205323193916
Virginia Beach City,White Oaks Elementary,0.49128367670364503
Virginia Beach City,Williams Elementary,0.5092165898617511
Virginia Beach City,Windsor Oaks Elementary,0.5199203187250996
Virginia Beach City,Windsor Woods Elementary,0.5369928400954654
Virginia Beach City,Woodstock Elementary,0.5191424196018377
Warren County,A.S. Rhodes Elementary,0.5261194029850746
Warren County,E. Wilson Morrison Elementary,0.5794979079497908
Warren County,Hilda J. Barbour Elementary,0.5275229357798165
Warren County,Leslie Fox Keyser Elementary,0.5124282982791587
Warren County,Ressie Jeffries Elementary,0.5523648648648649
Warren County,Skyline High,0.5056947608200456
Warren County,Skyline Middle,0.5325342465753424
Warren County,Warren County High,0.5564705882352942
Warren County,Warren County Middle,0.5053763440860215
Washington County,Abingdon Elementary,0.5351473922902494
Washington County,Abingdon High,0.4878048780487805
Washington County,Damascus Middle,0.5151515151515151
Washington County,E.B. Stanley Middle,0.5182926829268293
Washington County,Glade Spring Middle,0.5144927536231884
Washington County,Greendale Elementary,0.5454545454545454
Washington County,High Point Elementary,0.5119705340699816
Washington County,Holston High,0.4963235294117647
Washington County,John S. Battle High,0.48466257668711654
Washington County,Meadowview Elementary,0.5612648221343873
Washington County,Patrick Henry High,0.49122807017543857
Washington County,Rhea Valley Elementary,0.5163727959697733
Washington County,Valley Institute Elementary,0.5527272727272727
Washington County,Wallace Middle,0.4989010989010989
Washington County,Watauga Elementary,0.5213523131672598
Waynesboro City,Berkeley Glenn Elementary,0.47540983606557374
Waynesboro City,Kate Collins Middle,0.5360230547550432
Waynesboro City,Wayne Hills Center,0.5655172413793104
Waynesboro City,Waynesboro High,0.5318435754189944
Waynesboro City,Wenonah Elementary,0.48717948717948717
Waynesboro City,Westwood Hills Elementary,0.5144356955380578
Waynesboro City,William Perry Elementary,0.5337995337995338
West Point,West Point Elementary,0.47368421052631576
West Point,West Point Middle/High,0.5066371681415929
Westmoreland County,Cople Elementary,0.5443786982248521
Westmoreland County,Montross Middle,0.5345345345345346
Westmoreland County,Washington & Lee High,0.534020618556701
Westmoreland County,Washington District Elementary,0.52
Williamsburg-James City County,Berkeley Middle,0.4984126984126984
Williamsburg-James City County,Clara Byrd Baker Elementary,0.5255198487712666
Williamsburg-James City County,D.J. Montague Elementary,0.512241054613936
Williamsburg-James City County,J. Blaine Blayton Elementary,0.5130597014925373
Williamsburg-James City County,James Blair Middle,0.5339449541284403
Williamsburg-James City County,James River Elementary,0.5047619047619047
Williamsburg-James City County,Jamestown High,0.5129449838187702
Williamsburg-James City County,Lafayette High,0.5110132158590308
Williamsburg-James City County,Laurel Lane Elementary,0.5548523206751055
Williamsburg-James City County,Lois Hornsby Middle,0.5132408575031526
Williamsburg-James City County,Matoaka Elementary,0.5259259259259259
Williamsburg-James City County,Matthew Whaley Elementary,0.565410199556541
Williamsburg-James City County,Norge Elementary,0.533026113671275
Williamsburg-James City County,Stonehouse Elementary,0.49076517150395776
Williamsburg-James City County,Toano Middle,0.5048701298701299
Williamsburg-James City County,Warhill High,0.5026256564141035
Winchester City,Daniel Morgan Intermediate,0.5059422750424448
Winchester City,Daniel Morgan Middle,0.5248796147672552
Winchester City,Frederick Douglass Elementary,0.5341614906832298
Winchester City,Garland R. Quarles Elementary,0.5601092896174863
Winchester City,John Handley High,0.5390915860014892
Winchester City,John Kerr Elementary,0.5487077534791253
Winchester City,Virginia Avenue Charlotte Dehart Elementary,0.5516372795969773
Wise County,Central High,0.5558823529411765
Wise County,Coeburn Middle,0.49517684887459806
Wise County,Coeburn Primary,0.5034013605442177
Wise County,Eastside High,0.5130208333333334
Wise County,J.W. Adams Combined,0.5121457489878543
Wise County,L.F. Addington Middle,0.5254988913525499
Wise County,St. Paul Elementary,0.5221445221445221
Wise County,Union High,0.5364583333333334
Wise County,Union Middle,0.5511945392491467
Wise County,Union Primary,0.47437425506555425
Wise County,Wise Primary,0.4738675958188153
Wythe County,Fort Chiswell High,0.4868995633187773
Wythe County,Fort Chiswell Middle,0.5396825396825397
Wythe County,George Wythe High,0.5602678571428571
Wythe County,Jackson Memorial Elementary,0.5283018867924528
Wythe County,Max Meadows Elementary,0.5144230769230769
Wythe County,Rural Retreat Elementary,0.5191740412979351
Wythe County,Rural Retreat High,0.5295950155763239
Wythe County,Rural Retreat Middle,0.5550660792951542
Wythe County,Scott Memorial Middle,0.515625
Wythe County,Sheffey Elementary,0.5258964143426295
Wythe County,Speedwell Elementary,0.5416666666666666
Wythe County,Spiller Elementary,0.5357142857142857
York County,Bethel Manor Elementary,0.5289634146341463
York County,Bruton High,0.5083459787556904
York County,Coventry Elementary,0.46285714285714286
York County,Dare Elementary,0.4875
York County,Grafton Bethel Elementary,0.4976228209191759
York County,Grafton High,0.48050847457627116
York County,Grafton Middle,0.4982973893303065
York County,Magruder Elementary,0.5033003300330033
York County,Mount Vernon Elementary,0.5483870967741935
York County,Queens Lake Middle,0.5055555555555555
York County,Seaford Elementary,0.4963898916967509
York County,Tabb Elementary,0.5259365994236311
York County,Tabb High,0.492151431209603
York County,Tabb Middle,0.5303370786516854
York County,Waller Mill Elementary,0.4752475247524752
York County,York High,0.5013748854262144
York County,York River Academy,0.7377049180327869
York County,Yorktown Elementary,0.506514657980456
York County,Yorktown Middle,0.5335413416536662
