Division Name,School Name,percentage_disabled
Tazewell County,Dudley Primary,0.14411764705882352
Tazewell County,Graham High,0.12475633528265107
Tazewell County,Graham Intermediate,0.15625
Tazewell County,Graham Middle,0.18766066838046272
Tazewell County,Richlands Elementary,0.20172413793103447
Tazewell County,Richlands High,0.2073529411764706
Tazewell County,Richlands Middle,0.16559139784946236
Tazewell County,Tazewell High,0.20622568093385213
Tazewell County,Tazewell Intermediate,0.18591549295774648
Tazewell County,Tazewell Middle,0.16393442622950818
Tazewell County,Tazewell Primary,0.1070559610705596
Virginia Beach City,Alanton Elementary,0.125
Virginia Beach City,Arrowhead Elementary,0.15414258188824662
Virginia Beach City,Bayside 6th Grade Campus,0.14942528735632185
Virginia Beach City,Bayside Elementary,0.16768916155419222
Virginia Beach City,Bayside High,1.0
Virginia Beach City,Bayside Middle,0.13350785340314136
Virginia Beach City,Birdneck Elementary,0.2090032154340836
Virginia Beach City,Brandon Middle,0.14193548387096774
Virginia Beach City,Brookwood Elementary,0.14964788732394366
Virginia Beach City,Centerville Elementary,0.1045016077170418
Virginia Beach City,Christopher Farms Elementary,0.0821917808219178
Virginia Beach City,College Park Elementary,0.12090163934426229
Virginia Beach City,Corporate Landing Elementary,0.208955223880597
Virginia Beach City,Corporate Landing Middle,0.15543071161048688
Virginia Beach City,Creeds Elementary,0.10423452768729642
Virginia Beach City,Diamond Springs Elementary,0.11954459203036052
Virginia Beach City,Fairfield Elementary,0.13671875
Virginia Beach City,First Colonial High,1.0
Virginia Beach City,Floyd Kellam High,1.0
Virginia Beach City,Frank W. Cox High,1.0
Virginia Beach City,Glenwood Elementary,0.15995872033023736
Virginia Beach City,Great Neck Middle,0.1150278293135436
Virginia Beach City,Green Run Collegiate,0.075
Virginia Beach City,Green Run Elementary,0.14873417721518986
Virginia Beach City,Green Run High,1.0
Virginia Beach City,Hermitage Elementary,0.1488933601609658
Virginia Beach City,Holland Elementary,0.11328976034858387
Virginia Beach City,Independence Middle,1.0
Virginia Beach City,Indian Lakes Elementary,0.13464991023339318
Virginia Beach City,John B. Dey Elementary,0.11733333333333333
Virginia Beach City,Kempsville Elementary,0.16363636363636364
Virginia Beach City,Kempsville High,1.0
Virginia Beach City,Kempsville Meadows Elementary,0.12366737739872068
Virginia Beach City,Kempsville Middle,0.144853875476493
Virginia Beach City,King's Grant Elementary,0.13827655310621242
Virginia Beach City,Kingston Elementary,0.09552845528455285
Virginia Beach City,Landstown Elementary,0.13706293706293707
Virginia Beach City,Landstown High,1.0
Virginia Beach City,Landstown Middle,1.0
Virginia Beach City,Larkspur Middle,1.0
Virginia Beach City,Linkhorn Park Elementary,0.140625
Virginia Beach City,Luxford Elementary,0.15053763440860216
Virginia Beach City,Lynnhaven Elementary,0.1232876712328767
Virginia Beach City,Lynnhaven Middle,0.15010570824524314
Virginia Beach City,Malibu Elementary,0.17473118279569894
Virginia Beach City,New Castle Elementary,0.12428571428571429
Virginia Beach City,Newtown Elementary,0.15456674473067916
Virginia Beach City,North Landing Elementary,0.09050772626931568
Virginia Beach City,Ocean Lakes Elementary,0.12736660929432014
Virginia Beach City,Ocean Lakes High,1.0
Virginia Beach City,Old Donation School,1.0
Virginia Beach City,Parkway Elementary,0.10752688172043011
Virginia Beach City,Pembroke Elementary,0.29713114754098363
Virginia Beach City,Pembroke Meadows Elementary,0.12783505154639174
Virginia Beach City,Plaza Middle,0.11175898931000972
Virginia Beach City,Point O' View Elementary,0.1539491298527443
Virginia Beach City,Princess Anne Elementary,0.12792511700468018
Virginia Beach City,Princess Anne High,1.0
Virginia Beach City,Princess Anne Middle,1.0
Virginia Beach City,Providence Elementary,0.11423220973782772
Virginia Beach City,Red Mill Elementary,0.11544991511035653
Virginia Beach City,Rosemont Elementary,0.1325581395348837
Virginia Beach City,Rosemont Forest Elementary,0.10325047801147227
Virginia Beach City,Salem Elementary,0.09158878504672897
Virginia Beach City,Salem High,1.0
Virginia Beach City,Salem Middle,0.10493273542600896
Virginia Beach City,Seatack Elementary an Achievable Dream Academy,0.1002710027100271
Virginia Beach City,Shelton Park Elementary,0.16389548693586697
Virginia Beach City,Strawbridge Elementary,0.09121621621621621
Virginia Beach City,Tallwood Elementary,0.12411347517730496
Virginia Beach City,Tallwood High,1.0
Virginia Beach City,Thalia Elementary,0.07352941176470588
Virginia Beach City,Thoroughgood Elementary,0.09491059147180192
Virginia Beach City,Three Oaks Elementary,0.10670731707317073
Virginia Beach City,Trantwood Elementary,0.11937377690802348
Virginia Beach City,Virginia Beach Middle,0.1308562197092084
Virginia Beach City,W.T. Cooke Elementary,0.10246679316888045
Virginia Beach City,White Oaks Elementary,0.1600633914421553
Virginia Beach City,Williams Elementary,0.15898617511520738
Virginia Beach City,Windsor Oaks Elementary,0.12350597609561753
Virginia Beach City,Windsor Woods Elementary,0.21479713603818615
Virginia Beach City,Woodstock Elementary,0.10550458715596331
Warren County,A.S. Rhodes Elementary,0.055970149253731345
Warren County,E. Wilson Morrison Elementary,0.12552301255230125
Warren County,Hilda J. Barbour Elementary,0.11441647597254005
Warren County,Leslie Fox Keyser Elementary,0.11663479923518165
Warren County,Ressie Jeffries Elementary,0.12162162162162163
Warren County,Skyline High,0.13166855845629966
Warren County,Skyline Middle,0.13527397260273974
Warren County,Warren County High,0.15158636897767333
Warren County,Warren County Middle,0.12724014336917563
Washington County,Abingdon Elementary,0.1564625850340136
Washington County,Abingdon High,0.17421602787456447
Washington County,Damascus Middle,0.13333333333333333
Washington County,E.B. Stanley Middle,0.16158536585365854
Washington County,Glade Spring Middle,0.2028985507246377
Washington County,Greendale Elementary,0.20727272727272728
Washington County,High Point Elementary,0.08839779005524862
Washington County,Holston High,0.19852941176470587
Washington County,John S. Battle High,0.13650306748466257
Washington County,Meadowview Elementary,0.20948616600790515
Washington County,Patrick Henry High,0.18796992481203006
Washington County,Rhea Valley Elementary,0.15113350125944586
Washington County,Valley Institute Elementary,0.1890909090909091
Washington County,Wallace Middle,0.13406593406593406
Washington County,Watauga Elementary,0.11209964412811388
Waynesboro City,Berkeley Glenn Elementary,0.12295081967213115
Waynesboro City,Kate Collins Middle,0.10518731988472622
Waynesboro City,Wayne Hills Center,0.18620689655172415
Waynesboro City,Waynesboro High,0.11508379888268157
Waynesboro City,Wenonah Elementary,0.10256410256410256
Waynesboro City,Westwood Hills Elementary,0.13910761154855644
Waynesboro City,William Perry Elementary,0.12121212121212122
West Point,West Point Elementary,0.12188365650969529
West Point,West Point Middle/High,0.1084070796460177
Westmoreland County,Cople Elementary,0.15384615384615385
Westmoreland County,Montross Middle,0.12912912912912913
Westmoreland County,Washington & Lee High,0.16288659793814433
Westmoreland County,Washington District Elementary,0.10666666666666667
Williamsburg-James City County,Berkeley Middle,0.14263074484944532
Williamsburg-James City County,Clara Byrd Baker Elementary,0.21361058601134217
Williamsburg-James City County,D.J. Montague Elementary,0.15037593984962405
Williamsburg-James City County,J. Blaine Blayton Elementary,0.22014925373134328
Williamsburg-James City County,James Blair Middle,0.1559633027522936
Williamsburg-James City County,James River Elementary,0.12857142857142856
Williamsburg-James City County,Jamestown High,1.0
Williamsburg-James City County,Lafayette High,0.1521547933157432
Williamsburg-James City County,Laurel Lane Elementary,0.189873417721519
Williamsburg-James City County,Lois Hornsby Middle,0.1626733921815889
Williamsburg-James City County,Matoaka Elementary,0.1274074074074074
Williamsburg-James City County,Matthew Whaley Elementary,0.1762114537444934
Williamsburg-James City County,Norge Elementary,0.2012288786482335
Williamsburg-James City County,Stonehouse Elementary,0.16226912928759896
Williamsburg-James City County,Toano Middle,0.1444805194805195
Williamsburg-James City County,Warhill High,1.0
Winchester City,Daniel Morgan Intermediate,0.18166383701188454
Winchester City,Daniel Morgan Middle,0.1781701444622793
Winchester City,Frederick Douglass Elementary,0.13664596273291926
Winchester City,Garland R. Quarles Elementary,0.12295081967213115
Winchester City,John Handley High,1.0
Winchester City,John Kerr Elementary,0.09940357852882704
Winchester City,Virginia Avenue Charlotte Dehart Elementary,0.0654911838790932
Wise County,Central High,0.16323529411764706
Wise County,Coeburn Middle,0.15434083601286175
Wise County,Coeburn Primary,0.10884353741496598
Wise County,Eastside High,0.17447916666666666
Wise County,J.W. Adams Combined,0.17813765182186234
Wise County,L.F. Addington Middle,0.15521064301552107
Wise County,St. Paul Elementary,0.11421911421911422
Wise County,Union High,0.13541666666666666
Wise County,Union Middle,0.13310580204778158
Wise County,Union Primary,0.11561382598331346
Wise County,Wise Primary,0.13414634146341464
Wythe County,Fort Chiswell High,0.12663755458515283
Wythe County,Fort Chiswell Middle,0.14873417721518986
Wythe County,George Wythe High,0.12026726057906459
Wythe County,Jackson Memorial Elementary,0.13679245283018868
Wythe County,Max Meadows Elementary,0.23557692307692307
Wythe County,Rural Retreat Elementary,0.11799410029498525
Wythe County,Rural Retreat High,0.08411214953271028
Wythe County,Rural Retreat Middle,0.11013215859030837
Wythe County,Scott Memorial Middle,0.184375
Wythe County,Sheffey Elementary,0.09561752988047809
Wythe County,Speedwell Elementary,0.1736111111111111
Wythe County,Spiller Elementary,0.18197278911564627
York County,Bethel Manor Elementary,0.12347560975609756
York County,Bruton High,0.11987860394537178
York County,Coventry Elementary,0.09285714285714286
York County,Dare Elementary,0.1425
York County,Grafton Bethel Elementary,0.14421553090332806
York County,Grafton High,1.0
York County,Grafton Middle,0.13393870601589103
York County,Magruder Elementary,0.12376237623762376
York County,Mount Vernon Elementary,0.07979626485568761
York County,Queens Lake Middle,0.12777777777777777
York County,Seaford Elementary,0.10469314079422383
York County,Tabb Elementary,0.07348703170028818
York County,Tabb High,0.10341643582640812
York County,Tabb Middle,0.12359550561797752
York County,Waller Mill Elementary,0.13366336633663367
York County,York High,0.11090742438130156
York County,York River Academy,0.4262295081967213
York County,Yorktown Elementary,0.12214983713355049
York County,Yorktown Middle,0.12012480499219969
